timestamp,blink_rate,blink_duration_ms,eye_temp_celsius,screen_distance_cm,ambient_lux,room_humidity_pct,head_tilt_degrees,strain_level,strain_score
2026-08-11 14:37:26,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:37:48,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:38:09,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:38:29,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:38:50,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:39:10,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:39:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:39:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:40:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:40:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:40:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:41:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:41:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:41:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:42:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:42:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:42:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:43:12,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:43:32,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:43:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:44:13,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:44:33,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:44:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:45:12,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:45:32,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:45:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:46:13,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:46:33,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:46:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:47:13,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:47:33,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:47:54,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:48:14,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:48:34,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:48:54,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:49:14,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:49:35,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:49:55,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:50:15,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:50:35,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:50:56,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:51:16,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:51:35,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:51:54,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:52:14,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:52:33,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:52:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:53:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:53:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:53:50,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:54:09,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:54:29,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:54:48,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:55:07,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:55:27,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:55:46,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:56:06,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:56:25,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:56:45,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:57:04,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:57:24,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:57:43,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:58:03,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:58:22,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:58:42,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:59:01,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:59:20,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:59:40,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 14:59:59,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:00:19,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:00:38,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:00:58,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:01:17,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:01:36,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:01:56,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:02:15,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:02:34,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:02:54,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:03:13,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:03:32,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:03:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:04:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:04:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:04:50,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:05:10,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:05:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:05:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:06:10,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:06:29,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:06:49,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:07:09,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:07:28,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:07:47,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:08:06,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:08:25,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:08:45,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:09:04,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:09:23,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:09:42,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:10:02,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:10:21,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:10:40,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:10:59,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:11:19,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:11:38,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:11:58,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:12:17,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:12:36,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:12:56,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:13:15,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:13:34,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:13:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:14:13,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:14:32,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:14:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:15:10,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:15:30,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:15:49,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:16:08,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:16:27,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:16:47,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:17:06,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:17:25,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:17:44,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:18:04,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:18:23,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:18:42,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:19:01,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:19:20,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:19:39,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:19:59,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:20:18,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:20:37,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:20:56,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:21:16,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:21:35,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:21:54,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:22:14,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:22:34,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:22:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:23:12,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:23:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:23:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:24:10,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:24:30,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:24:49,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:25:09,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:25:28,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:25:47,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:26:06,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:26:26,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:26:45,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:27:04,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:27:23,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:27:43,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:28:02,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:28:21,0,200,25.0,45,150,50,5,Safe,12
2026-08-11 15:28:47,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 09:20:15,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 09:36:38,0,200,28.4,17,140,50,15,Safe,14
2026-08-12 09:37:08,0,200,28.3,9,3404,50,5,Safe,17
2026-08-12 09:37:38,0,200,28.4,10,766,50,15,Safe,16
2026-08-12 09:38:07,0,200,28.4,7,54612,50,35,Critical,82
2026-08-12 09:42:20,0,200,25.2,28,5554,50,15,Safe,3
2026-08-12 09:45:00,0,200,25.3,4,27357,50,5,Safe,15
2026-08-12 09:45:30,0,200,25.3,24,121,50,5,Safe,13
2026-08-12 09:46:12,0,200,25.3,11,110,50,5,Safe,13
2026-08-12 09:46:42,0,200,25.3,8,5775,50,15,Safe,9
2026-08-12 09:47:12,0,200,25.2,29,122,50,5,Safe,13
2026-08-12 09:53:03,0,200,25.4,25,91,50,35,Critical,95
2026-08-12 09:54:09,0,200,25.6,0,64,50,35,Critical,95
2026-08-12 09:58:03,0,200,19.0,0,141,50,35,Critical,98
2026-08-12 10:01:55,0,200,26.6,5,54,50,35,Critical,94
2026-08-12 10:12:23,0,200,25.5,48,61,50,5,Safe,18
2026-08-12 10:12:52,0,200,25.0,11,150,50,5,Safe,12
2026-08-12 10:19:52,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 10:21:21,0,200,26.5,27,0,50,5,Safe,18
2026-08-12 10:21:55,0,200,26.7,27,0,50,5,Safe,18
2026-08-12 10:27:08,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 10:30:18,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 10:30:47,2,403,19.0,26,4640,50,15,Safe,5
2026-08-12 10:32:41,0,200,26.3,16,2666,50,35,Critical,99
2026-08-12 10:35:45,0,200,26.3,15,54,50,15,Safe,18
2026-08-12 10:36:15,0,200,26.3,41,2778,50,35,Critical,89
2026-08-12 10:38:25,0,200,26.0,42,54612,50,15,Safe,3
2026-08-12 10:40:40,0,200,26.0,37,569,50,5,Safe,9
2026-08-12 10:42:43,0,200,25.0,41,45,50,15,Safe,18
2026-08-12 10:56:30,0,0,25.4,5,48,50,15,Safe,19
2026-08-12 10:57:00,0,0,25.5,5,60778,50,35,Critical,75
2026-08-12 10:57:26,0,0,25.9,4,95,50,15,Critical,95
2026-08-12 10:57:44,0,200,25.0,45,150,50,5,Critical,95
2026-08-12 11:12:19,0,0,25.0,25,0,50,5,Safe,15
2026-08-12 11:12:44,0,0,25.0,25,0,50,5,Safe,15
2026-08-12 11:21:01,0,0,26.5,41,76,50,5,Safe,15
2026-08-12 11:21:57,2,64,19.0,32,11,50,15,Safe,20
2026-08-12 11:32:33,0,0,19.0,35,68,50,5,Safe,15
2026-08-12 11:33:02,0,0,19.0,36,68,50,15,Critical,95
2026-08-12 11:37:35,0,0,19.0,25,31,50,5,Safe,15
2026-08-12 11:52:36,0,0,25.0,25,0,50,35,Critical,86
2026-08-12 11:53:01,0,0,25.0,25,0,50,5,Safe,15
2026-08-12 11:53:26,0,0,25.0,25,0,50,15,Critical,95
2026-08-12 11:58:54,0,1190,19.0,29,45,50,35,Critical,95
2026-08-12 11:59:24,2,2248,19.0,19,21776,50,5,Safe,7
2026-08-12 11:59:53,2,4602,19.0,14,40,50,15,Critical,95
2026-08-12 12:09:22,0,0,26.0,49,0,50,5,Safe,15
2026-08-12 12:09:37,0,0,26.0,49,0,50,35,Critical,86
2026-08-12 12:09:49,0,0,26.3,38,66,50,35,Critical,86
2026-08-12 12:15:46,0,0,26.1,31,49,50,15,Safe,15
2026-08-12 12:16:01,0,0,26.3,39,49,50,5,Safe,15
2026-08-12 12:18:38,0,0,26.1,13,45,50,5,Safe,16
2026-08-12 12:41:40,0,0,22.2,29,58,50,31,Critical,86
2026-08-12 12:41:49,0,0,29.2,29,39,50,31,Critical,86
2026-08-12 12:41:58,0,0,29.3,15,56,50,31,Critical,86
2026-08-12 12:42:19,0,0,0.0,5,0,50,0,Safe,19
2026-08-12 12:42:31,0,0,0.0,20,0,50,0,Safe,15
2026-08-12 12:53:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 13:01:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-12 13:05:04,2,156,30.0,6,79,50,5,Safe,25
2026-08-12 13:05:13,1,156,30.0,8,21,50,5,Safe,15
2026-08-12 13:05:22,4,64,30.0,38,24683,50,0,Safe,5
2026-08-12 13:05:31,4,132,29.9,38,97,50,5,Safe,20
2026-08-12 13:05:41,5,72,29.9,37,34,50,5,Safe,20
2026-08-12 13:05:50,5,72,29.9,5,0,50,0,Safe,25
2026-08-12 13:05:59,8,104,29.9,20,1,50,13,Safe,20
2026-08-12 13:06:08,7,104,29.9,12,520,50,5,Critical,95
2026-08-12 13:10:24,0,0,30.3,11,63,50,5,Safe,15
2026-08-12 13:10:32,0,0,30.3,6,63,50,5,Safe,19
2026-08-12 13:10:41,0,0,30.3,6,93,50,5,Safe,19
2026-08-12 13:10:50,0,0,30.3,4,15393,50,5,Safe,15
2026-08-12 13:10:59,0,0,30.3,5,74,50,38,Critical,85
2026-08-12 13:14:56,0,0,29.9,16,58,50,77,Critical,86
2026-08-12 13:15:04,10,40,29.9,63,51,50,75,Critical,62
2026-08-12 13:19:48,4,32,30.2,28,42,50,3,Safe,20
2026-08-12 13:19:57,7,256,30.3,15,34,50,5,Safe,25
2026-08-12 13:20:05,5,256,30.4,5,36,50,23,Safe,28
2026-08-17 20:20:24,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:20:33,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:20:42,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:20:51,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:20:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:21:07,0,210,34.9,44,150,50,6,Critical,95
2026-08-17 20:21:15,0,700,33.5,15,80,25,40,Critical,95
2026-08-17 20:21:22,0,700,33.5,15,80,25,40,Critical,95
2026-08-17 20:21:31,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:21:39,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:21:47,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:21:55,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:22:03,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:22:11,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:22:19,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:22:27,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 20:22:35,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:22:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:22:51,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:22:58,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:14,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:23:52,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:08,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:23,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:31,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:46,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:24:54,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:02,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:10,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:25,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:33,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:48,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:25:56,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:04,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:11,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:19,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:27,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:34,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:42,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:50,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:26:58,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:13,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:21,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:28,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:36,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:44,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:52,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:27:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:07,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:15,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:30,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:38,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:46,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:28:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:01,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:09,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:32,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:47,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:29:55,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:03,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:10,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:18,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:26,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:34,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:41,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:49,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:30:57,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:12,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:20,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:28,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:35,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:51,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:31:59,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:14,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:22,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:32:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 20:33:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:10:53,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:01,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:09,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:17,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:25,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:33,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:41,0,200,25.0,45,150,50,5,Safe,12
2026-08-17 21:11:49,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:11:57,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:04,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:12,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:20,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:27,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:35,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:43,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:50,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:12:58,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:06,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:13,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:21,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:13:52,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:08,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:15,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:23,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:31,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:46,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:14:54,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:02,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:09,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:17,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:25,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:33,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:40,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:48,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:15:56,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:04,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:11,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:19,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:27,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:34,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:42,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:50,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:16:58,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:05,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:13,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:21,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:29,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:37,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:45,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:17:53,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:00,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:08,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:16,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:24,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:31,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:39,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:47,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:18:54,0,200,25.0,45,150,50,5,Critical,95
2026-08-17 21:19:02,0,200,25.0,45,150,50,5,Critical,95
